date;hour;value;lat;lon;height
"2020-01-29";"03:00";0.74;49.25;16.6;6750
"2020-01-29";"03:00";0.65;49.75;16.6;6750
"2020-01-29";"03:00";0.85;50.25;16.6;6750
"2020-01-29";"03:00";1.1;50.75;16.6;6750
"2020-01-29";"03:00";1.37;51.25;16.6;6750
"2020-01-29";"03:00";1.63;51.75;16.6;6750
"2020-01-29";"03:00";2.52;52.25;16.6;6750
"2020-01-29";"03:00";2.72;52.75;16.6;6750
"2020-01-29";"03:00";2.4;53.25;16.6;6750
"2020-01-29";"03:00";1.48;53.75;16.6;6750
"2020-01-29";"03:00";0.85;54.25;16.6;6750
"2020-01-29";"03:00";0.71;54.75;16.6;6750
"2020-01-29";"03:00";0.73;49.25;17.4;6750
"2020-01-29";"03:00";0.76;49.75;17.4;6750
"2020-01-29";"03:00";1.01;50.25;17.4;6750
"2020-01-29";"03:00";1.16;50.75;17.4;6750
"2020-01-29";"03:00";1.44;51.25;17.4;6750
"2020-01-29";"03:00";1.77;51.75;17.4;6750
"2020-01-29";"03:00";2.39;52.25;17.4;6750
"2020-01-29";"03:00";2.6;52.75;17.4;6750
"2020-01-29";"03:00";2.4;53.25;17.4;6750
"2020-01-29";"03:00";2.09;53.75;17.4;6750
"2020-01-29";"03:00";1.06;54.25;17.4;6750
"2020-01-29";"03:00";0.83;54.75;17.4;6750
"2020-01-29";"03:00";0.79;49.25;18.2;6750
"2020-01-29";"03:00";0.95;49.75;18.2;6750
"2020-01-29";"03:00";1.15;50.25;18.2;6750
"2020-01-29";"03:00";1.26;50.75;18.2;6750
"2020-01-29";"03:00";1.49;51.25;18.2;6750
"2020-01-29";"03:00";1.74;51.75;18.2;6750
"2020-01-29";"03:00";2.24;52.25;18.2;6750
"2020-01-29";"03:00";2.48;52.75;18.2;6750
"2020-01-29";"03:00";2.4;53.25;18.2;6750
"2020-01-29";"03:00";2.22;53.75;18.2;6750
"2020-01-29";"03:00";1.3;54.25;18.2;6750
"2020-01-29";"03:00";1.04;54.75;18.2;6750
"2020-01-29";"03:00";0.94;49.25;19;6750
"2020-01-29";"03:00";1.11;49.75;19;6750
"2020-01-29";"03:00";1.37;50.25;19;6750
"2020-01-29";"03:00";1.54;50.75;19;6750
"2020-01-29";"03:00";1.58;51.25;19;6750
"2020-01-29";"03:00";1.8;51.75;19;6750
"2020-01-29";"03:00";2.21;52.25;19;6750
"2020-01-29";"03:00";2.48;52.75;19;6750
"2020-01-29";"03:00";2.42;53.25;19;6750
"2020-01-29";"03:00";2.44;53.75;19;6750
"2020-01-29";"03:00";1.83;54.25;19;6750
"2020-01-29";"03:00";1.26;54.75;19;6750
"2020-01-29";"03:00";1.19;49.25;19.8;6750
"2020-01-29";"03:00";1.41;49.75;19.8;6750
"2020-01-29";"03:00";1.62;50.25;19.8;6750
"2020-01-29";"03:00";1.67;50.75;19.8;6750
"2020-01-29";"03:00";1.65;51.25;19.8;6750
"2020-01-29";"03:00";1.82;51.75;19.8;6750
"2020-01-29";"03:00";2.26;52.25;19.8;6750
"2020-01-29";"03:00";2.42;52.75;19.8;6750
"2020-01-29";"03:00";2.45;53.25;19.8;6750
"2020-01-29";"03:00";2.52;53.75;19.8;6750
"2020-01-29";"03:00";2.61;54.25;19.8;6750
"2020-01-29";"03:00";2.04;54.75;19.8;6750
"2020-01-29";"03:00";1.42;49.25;20.6;6750
"2020-01-29";"03:00";1.53;49.75;20.6;6750
"2020-01-29";"03:00";1.59;50.25;20.6;6750
"2020-01-29";"03:00";1.63;50.75;20.6;6750
"2020-01-29";"03:00";1.73;51.25;20.6;6750
"2020-01-29";"03:00";1.93;51.75;20.6;6750
"2020-01-29";"03:00";2.28;52.25;20.6;6750
"2020-01-29";"03:00";2.49;52.75;20.6;6750
"2020-01-29";"03:00";2.55;53.25;20.6;6750
"2020-01-29";"03:00";2.51;53.75;20.6;6750
"2020-01-29";"03:00";2.51;54.25;20.6;6750
"2020-01-29";"03:00";2.34;54.75;20.6;6750
"2020-01-29";"03:00";1.42;49.25;21.4;6750
"2020-01-29";"03:00";1.51;49.75;21.4;6750
"2020-01-29";"03:00";1.56;50.25;21.4;6750
"2020-01-29";"03:00";1.51;50.75;21.4;6750
"2020-01-29";"03:00";1.89;51.25;21.4;6750
"2020-01-29";"03:00";-1.36;51.75;21.4;6750
"2020-01-29";"03:00";2.3;52.25;21.4;6750
"2020-01-29";"03:00";2.49;52.75;21.4;6750
"2020-01-29";"03:00";2.6;53.25;21.4;6750
"2020-01-29";"03:00";0.13;53.75;21.4;6750
"2020-01-29";"03:00";0.36;54.25;21.4;6750
"2020-01-29";"03:00";2.32;54.75;21.4;6750
"2020-01-29";"03:00";0.42;49.25;22.2;6750
"2020-01-29";"03:00";0.01;49.75;22.2;6750
"2020-01-29";"03:00";-0.51;50.25;22.2;6750
"2020-01-29";"03:00";0.36;50.75;22.2;6750
"2020-01-29";"03:00";1.49;51.25;22.2;6750
"2020-01-29";"03:00";-0.65;51.75;22.2;6750
"2020-01-29";"03:00";2.38;52.25;22.2;6750
"2020-01-29";"03:00";-1.59;52.75;22.2;6750
"2020-01-29";"03:00";0.34;53.25;22.2;6750
"2020-01-29";"03:00";-2.57;53.75;22.2;6750
"2020-01-29";"03:00";-3.51;54.25;22.2;6750
"2020-01-29";"03:00";2.03;54.75;22.2;6750
"2020-01-29";"03:00";0.34;49.25;23;6750
"2020-01-29";"03:00";-0.21;49.75;23;6750
"2020-01-29";"03:00";-0.15;50.25;23;6750
"2020-01-29";"03:00";0.78;50.75;23;6750
"2020-01-29";"03:00";2.09;51.25;23;6750
"2020-01-29";"03:00";-1.11;51.75;23;6750
"2020-01-29";"03:00";-2.83;52.25;23;6750
"2020-01-29";"03:00";-1.84;52.75;23;6750
"2020-01-29";"03:00";2.42;53.25;23;6750
"2020-01-29";"03:00";-1.76;53.75;23;6750
"2020-01-29";"03:00";-3.27;54.25;23;6750
"2020-01-29";"03:00";2.06;54.75;23;6750
"2020-01-29";"03:00";0.19;49.25;14.2;8250
"2020-01-29";"03:00";0.21;49.75;14.2;8250
"2020-01-29";"03:00";0.24;50.25;14.2;8250
"2020-01-29";"03:00";0.33;50.75;14.2;8250
"2020-01-29";"03:00";0.39;51.25;14.2;8250
"2020-01-29";"03:00";0.53;51.75;14.2;8250
"2020-01-29";"03:00";0.73;52.25;14.2;8250
"2020-01-29";"03:00";0.53;52.75;14.2;8250
"2020-01-29";"03:00";0.07;53.25;14.2;8250
"2020-01-29";"03:00";0.14;53.75;14.2;8250
"2020-01-29";"03:00";0.28;54.25;14.2;8250
"2020-01-29";"03:00";0.26;54.75;14.2;8250
"2020-01-29";"03:00";0.23;49.25;15;8250
"2020-01-29";"03:00";0.23;49.75;15;8250
"2020-01-29";"03:00";0.27;50.25;15;8250
"2020-01-29";"03:00";0.34;50.75;15;8250
"2020-01-29";"03:00";0.42;51.25;15;8250
"2020-01-29";"03:00";0.55;51.75;15;8250
"2020-01-29";"03:00";0.76;52.25;15;8250
"2020-01-29";"03:00";0.72;52.75;15;8250
"2020-01-29";"03:00";0.04;53.25;15;8250
"2020-01-29";"03:00";0.11;53.75;15;8250
"2020-01-29";"03:00";0.21;54.25;15;8250
"2020-01-29";"03:00";0.25;54.75;15;8250
"2020-01-29";"03:00";0.25;49.25;15.8;8250
"2020-01-29";"03:00";0.26;49.75;15.8;8250
"2020-01-29";"03:00";0.29;50.25;15.8;8250
"2020-01-29";"03:00";0.37;50.75;15.8;8250
"2020-01-29";"03:00";0.46;51.25;15.8;8250
"2020-01-29";"03:00";0.57;51.75;15.8;8250
"2020-01-29";"03:00";0.75;52.25;15.8;8250
"2020-01-29";"03:00";0.86;52.75;15.8;8250
"2020-01-29";"03:00";0.08;53.25;15.8;8250
"2020-01-29";"03:00";0.11;53.75;15.8;8250
"2020-01-29";"03:00";0.17;54.25;15.8;8250
"2020-01-29";"03:00";0.25;54.75;15.8;8250
"2020-01-29";"03:00";0.28;49.25;16.6;8250
"2020-01-29";"03:00";0.28;49.75;16.6;8250
"2020-01-29";"03:00";0.32;50.25;16.6;8250
"2020-01-29";"03:00";0.37;50.75;16.6;8250
"2020-01-29";"03:00";0.47;51.25;16.6;8250
"2020-01-29";"03:00";0.57;51.75;16.6;8250
"2020-01-29";"03:00";0.73;52.25;16.6;8250
"2020-01-29";"03:00";0.86;52.75;16.6;8250
"2020-01-29";"03:00";0.36;53.25;16.6;8250
"2020-01-29";"03:00";0.07;53.75;16.6;8250
"2020-01-29";"03:00";0.14;54.25;16.6;8250
"2020-01-29";"03:00";0.22;54.75;16.6;8250
"2020-01-29";"03:00";0.3;49.25;17.4;8250
"2020-01-29";"03:00";0.31;49.75;17.4;8250
"2020-01-29";"03:00";0.35;50.25;17.4;8250
"2020-01-29";"03:00";0.4;50.75;17.4;8250
"2020-01-29";"03:00";0.51;51.25;17.4;8250
"2020-01-29";"03:00";0.59;51.75;17.4;8250
"2020-01-29";"03:00";0.73;52.25;17.4;8250
"2020-01-29";"03:00";0.9;52.75;17.4;8250
"2020-01-29";"03:00";0.62;53.25;17.4;8250
"2020-01-29";"03:00";0.1;53.75;17.4;8250
"2020-01-29";"03:00";0.12;54.25;17.4;8250
"2020-01-29";"03:00";0.19;54.75;17.4;8250
"2020-01-29";"03:00";0.32;49.25;18.2;8250
"2020-01-29";"03:00";0.31;49.75;18.2;8250
"2020-01-29";"03:00";0.37;50.25;18.2;8250
"2020-01-29";"03:00";0.43;50.75;18.2;8250
"2020-01-29";"03:00";0.56;51.25;18.2;8250
"2020-01-29";"03:00";0.64;51.75;18.2;8250
"2020-01-29";"03:00";0.74;52.25;18.2;8250
"2020-01-29";"03:00";0.92;52.75;18.2;8250
"2020-01-29";"03:00";0.69;53.25;18.2;8250
"2020-01-29";"03:00";0.19;53.75;18.2;8250
"2020-01-29";"03:00";0.12;54.25;18.2;8250
"2020-01-29";"03:00";0.15;54.75;18.2;8250
"2020-01-29";"03:00";0.31;49.25;19;8250
"2020-01-29";"03:00";0.34;49.75;19;8250
"2020-01-29";"03:00";0.37;50.25;19;8250
"2020-01-29";"03:00";0.55;50.75;19;8250
"2020-01-29";"03:00";0.63;51.25;19;8250
"2020-01-29";"03:00";0.7;51.75;19;8250
"2020-01-29";"03:00";0.71;52.25;19;8250
"2020-01-29";"03:00";0.86;52.75;19;8250
"2020-01-29";"03:00";0.71;53.25;19;8250
"2020-01-29";"03:00";0.4;53.75;19;8250
"2020-01-29";"03:00";0.15;54.25;19;8250
"2020-01-29";"03:00";0.12;54.75;19;8250
"2020-01-29";"03:00";0.35;49.25;19.8;8250
"2020-01-29";"03:00";0.35;49.75;19.8;8250
"2020-01-29";"03:00";0.38;50.25;19.8;8250
"2020-01-29";"03:00";0.56;50.75;19.8;8250
"2020-01-29";"03:00";0.67;51.25;19.8;8250
"2020-01-29";"03:00";0.7;51.75;19.8;8250
"2020-01-29";"03:00";0.71;52.25;19.8;8250
"2020-01-29";"03:00";0.88;52.75;19.8;8250
"2020-01-29";"03:00";0.79;53.25;19.8;8250
"2020-01-29";"03:00";0.62;53.75;19.8;8250
"2020-01-29";"03:00";0.32;54.25;19.8;8250
"2020-01-29";"03:00";0.15;54.75;19.8;8250
"2020-01-29";"03:00";0.36;49.25;20.6;8250
"2020-01-29";"03:00";0.36;49.75;20.6;8250
"2020-01-29";"03:00";0.43;50.25;20.6;8250
"2020-01-29";"03:00";0.5;50.75;20.6;8250
"2020-01-29";"03:00";0.68;51.25;20.6;8250
"2020-01-29";"03:00";0.71;51.75;20.6;8250
"2020-01-29";"03:00";0.74;52.25;20.6;8250
"2020-01-29";"03:00";0.81;52.75;20.6;8250
"2020-01-29";"03:00";0.83;53.25;20.6;8250
"2020-01-29";"03:00";0.77;53.75;20.6;8250
"2020-01-29";"03:00";0.55;54.25;20.6;8250
"2020-01-29";"03:00";0.34;54.75;20.6;8250
"2020-01-29";"03:00";0.37;49.25;21.4;8250
"2020-01-29";"03:00";0.41;49.75;21.4;8250
"2020-01-29";"03:00";0.47;50.25;21.4;8250
"2020-01-29";"03:00";0.48;50.75;21.4;8250
"2020-01-29";"03:00";0.67;51.25;21.4;8250
"2020-01-29";"03:00";0.33;51.75;21.4;8250
"2020-01-29";"03:00";0.77;52.25;21.4;8250
"2020-01-29";"03:00";0.83;52.75;21.4;8250
"2020-01-29";"03:00";0.8;53.25;21.4;8250
"2020-01-29";"03:00";0.45;53.75;21.4;8250
"2020-01-29";"03:00";0.5;54.25;21.4;8250
"2020-01-29";"03:00";0.53;54.75;21.4;8250
"2020-01-29";"03:00";0.27;49.25;22.2;8250
"2020-01-29";"03:00";0.26;49.75;22.2;8250
"2020-01-29";"03:00";0.29;50.25;22.2;8250
"2020-01-29";"03:00";0.38;50.75;22.2;8250
"2020-01-29";"03:00";0.56;51.25;22.2;8250
"2020-01-29";"03:00";0.48;51.75;22.2;8250
"2020-01-29";"03:00";0.73;52.25;22.2;8250
"2020-01-29";"03:00";0.31;52.75;22.2;8250
"2020-01-29";"03:00";0.47;53.25;22.2;8250
"2020-01-29";"03:00";0.27;53.75;22.2;8250
"2020-01-29";"03:00";0.11;54.25;22.2;8250
"2020-01-29";"03:00";0.67;54.75;22.2;8250
"2020-01-29";"03:00";0.28;49.25;23;8250
"2020-01-29";"03:00";0.29;49.75;23;8250
"2020-01-29";"03:00";0.55;50.25;23;8250
"2020-01-29";"03:00";0.51;50.75;23;8250
"2020-01-29";"03:00";0.73;51.25;23;8250
"2020-01-29";"03:00";0.25;51.75;23;8250
"2020-01-29";"03:00";0.21;52.25;23;8250
"2020-01-29";"03:00";0.18;52.75;23;8250
"2020-01-29";"03:00";0.7;53.25;23;8250
"2020-01-29";"03:00";0.25;53.75;23;8250
"2020-01-29";"03:00";0.13;54.25;23;8250
"2020-01-29";"03:00";0.63;54.75;23;8250
"2020-01-29";"03:00";0.02;49.25;14.2;11750
"2020-01-29";"03:00";0.02;49.75;14.2;11750
"2020-01-29";"03:00";0.02;50.25;14.2;11750
"2020-01-29";"03:00";0.02;50.75;14.2;11750
"2020-01-29";"03:00";0.02;51.25;14.2;11750
"2020-01-29";"03:00";0.02;51.75;14.2;11750
"2020-01-29";"03:00";0.02;52.25;14.2;11750
"2020-01-29";"03:00";0.01;52.75;14.2;11750
"2020-01-29";"03:00";0.01;53.25;14.2;11750
"2020-01-29";"03:00";0.02;53.75;14.2;11750
"2020-01-29";"03:00";0.02;54.25;14.2;11750
"2020-01-29";"03:00";0.02;54.75;14.2;11750
"2020-01-29";"03:00";0.02;49.25;15;11750
"2020-01-29";"03:00";0.02;49.75;15;11750
"2020-01-29";"03:00";0.02;50.25;15;11750
"2020-01-29";"03:00";0.02;50.75;15;11750
"2020-01-29";"03:00";0.02;51.25;15;11750
"2020-01-29";"03:00";0.02;51.75;15;11750
"2020-01-29";"03:00";0.02;52.25;15;11750
"2020-01-29";"03:00";0.02;52.75;15;11750
"2020-01-29";"03:00";0.01;53.25;15;11750
"2020-01-29";"03:00";0.02;53.75;15;11750
"2020-01-29";"03:00";0.01;54.25;15;11750
"2020-01-29";"03:00";0.02;54.75;15;11750
"2020-01-29";"03:00";0.02;49.25;15.8;11750
"2020-01-29";"03:00";0.02;49.75;15.8;11750
"2020-01-29";"03:00";0.02;50.25;15.8;11750
"2020-01-29";"03:00";0.02;50.75;15.8;11750
"2020-01-29";"03:00";0.02;51.25;15.8;11750
"2020-01-29";"03:00";0.02;51.75;15.8;11750
"2020-01-29";"03:00";0.02;52.25;15.8;11750
"2020-01-29";"03:00";0.02;52.75;15.8;11750
"2020-01-29";"03:00";0.01;53.25;15.8;11750
"2020-01-29";"03:00";0.01;53.75;15.8;11750
"2020-01-29";"03:00";0.02;54.25;15.8;11750
"2020-01-29";"03:00";0.01;54.75;15.8;11750
"2020-01-29";"03:00";0.02;49.25;16.6;11750
"2020-01-29";"03:00";0.02;49.75;16.6;11750
"2020-01-29";"03:00";0.02;50.25;16.6;11750
"2020-01-29";"03:00";0.02;50.75;16.6;11750
"2020-01-29";"03:00";0.02;51.25;16.6;11750
"2020-01-29";"03:00";0.02;51.75;16.6;11750
"2020-01-29";"03:00";0.02;52.25;16.6;11750
"2020-01-29";"03:00";0.02;52.75;16.6;11750
"2020-01-29";"03:00";0.01;53.25;16.6;11750
"2020-01-29";"03:00";0.01;53.75;16.6;11750
"2020-01-29";"03:00";0.01;54.25;16.6;11750
"2020-01-29";"03:00";0.01;54.75;16.6;11750
"2020-01-29";"03:00";0.02;49.25;17.4;11750
"2020-01-29";"03:00";0.02;49.75;17.4;11750
"2020-01-29";"03:00";0.02;50.25;17.4;11750
"2020-01-29";"03:00";0.02;50.75;17.4;11750
"2020-01-29";"03:00";0.02;51.25;17.4;11750
"2020-01-29";"03:00";0.02;51.75;17.4;11750
"2020-01-29";"03:00";0.02;52.25;17.4;11750
"2020-01-29";"03:00";0.02;52.75;17.4;11750
"2020-01-29";"03:00";0.02;53.25;17.4;11750
"2020-01-29";"03:00";0.01;53.75;17.4;11750
"2020-01-29";"03:00";0.01;54.25;17.4;11750
"2020-01-29";"03:00";0.01;54.75;17.4;11750
"2020-01-29";"03:00";0.02;49.25;18.2;11750
"2020-01-29";"03:00";0.02;49.75;18.2;11750
"2020-01-29";"03:00";0.02;50.25;18.2;11750
"2020-01-29";"03:00";0.02;50.75;18.2;11750
"2020-01-29";"03:00";0.02;51.25;18.2;11750
"2020-01-29";"03:00";0.02;51.75;18.2;11750
"2020-01-29";"03:00";0.02;52.25;18.2;11750
"2020-01-29";"03:00";0.02;52.75;18.2;11750
"2020-01-29";"03:00";0.02;53.25;18.2;11750
"2020-01-29";"03:00";0.01;53.75;18.2;11750
"2020-01-29";"03:00";0.01;54.25;18.2;11750
"2020-01-29";"03:00";0.01;54.75;18.2;11750
"2020-01-29";"03:00";0.02;49.25;19;11750
"2020-01-29";"03:00";0.02;49.75;19;11750
"2020-01-29";"03:00";0.02;50.25;19;11750
"2020-01-29";"03:00";0.02;50.75;19;11750
"2020-01-29";"03:00";0.02;51.25;19;11750
"2020-01-29";"03:00";0.02;51.75;19;11750
"2020-01-29";"03:00";0.02;52.25;19;11750
"2020-01-29";"03:00";0.02;52.75;19;11750
"2020-01-29";"03:00";0.02;53.25;19;11750
"2020-01-29";"03:00";0.01;53.75;19;11750
"2020-01-29";"03:00";0.01;54.25;19;11750
"2020-01-29";"03:00";0.01;54.75;19;11750
"2020-01-29";"03:00";0.02;49.25;19.8;11750
"2020-01-29";"03:00";0.02;49.75;19.8;11750
"2020-01-29";"03:00";0.02;50.25;19.8;11750
"2020-01-29";"03:00";0.02;50.75;19.8;11750
"2020-01-29";"03:00";0.02;51.25;19.8;11750
"2020-01-29";"03:00";0.02;51.75;19.8;11750
"2020-01-29";"03:00";0.02;52.25;19.8;11750
"2020-01-29";"03:00";0.02;52.75;19.8;11750
"2020-01-29";"03:00";0.02;53.25;19.8;11750
"2020-01-29";"03:00";0.01;53.75;19.8;11750
"2020-01-29";"03:00";0.01;54.25;19.8;11750
"2020-01-29";"03:00";0.01;54.75;19.8;11750
"2020-01-29";"03:00";0.02;49.25;20.6;11750
"2020-01-29";"03:00";0.02;49.75;20.6;11750
"2020-01-29";"03:00";0.02;50.25;20.6;11750
"2020-01-29";"03:00";0.02;50.75;20.6;11750
"2020-01-29";"03:00";0.02;51.25;20.6;11750
"2020-01-29";"03:00";0.02;51.75;20.6;11750
"2020-01-29";"03:00";0.02;52.25;20.6;11750
"2020-01-29";"03:00";0.02;52.75;20.6;11750
"2020-01-29";"03:00";0.02;53.25;20.6;11750
"2020-01-29";"03:00";0.01;53.75;20.6;11750
"2020-01-29";"03:00";0.01;54.25;20.6;11750
"2020-01-29";"03:00";0.01;54.75;20.6;11750
"2020-01-29";"03:00";0.02;49.25;21.4;11750
"2020-01-29";"03:00";0.02;49.75;21.4;11750
"2020-01-29";"03:00";0.02;50.25;21.4;11750
"2020-01-29";"03:00";0.02;50.75;21.4;11750
"2020-01-29";"03:00";0.02;51.25;21.4;11750
"2020-01-29";"03:00";0.01;51.75;21.4;11750
"2020-01-29";"03:00";0.02;52.25;21.4;11750
"2020-01-29";"03:00";0.02;52.75;21.4;11750
"2020-01-29";"03:00";0.02;53.25;21.4;11750
"2020-01-29";"03:00";0.01;53.75;21.4;11750
"2020-01-29";"03:00";0.01;54.25;21.4;11750
"2020-01-29";"03:00";0.01;54.75;21.4;11750
"2020-01-29";"03:00";0.02;49.25;22.2;11750
"2020-01-29";"03:00";0.02;49.75;22.2;11750
"2020-01-29";"03:00";0.02;50.25;22.2;11750
"2020-01-29";"03:00";0.02;50.75;22.2;11750
"2020-01-29";"03:00";0.01;51.25;22.2;11750
"2020-01-29";"03:00";0.01;51.75;22.2;11750
"2020-01-29";"03:00";0.02;52.25;22.2;11750
"2020-01-29";"03:00";0.01;52.75;22.2;11750
"2020-01-29";"03:00";0.01;53.25;22.2;11750
"2020-01-29";"03:00";0;53.75;22.2;11750
"2020-01-29";"03:00";0;54.25;22.2;11750
"2020-01-29";"03:00";0.01;54.75;22.2;11750
"2020-01-29";"03:00";0.02;49.25;23;11750
"2020-01-29";"03:00";0.02;49.75;23;11750
"2020-01-29";"03:00";0.02;50.25;23;11750
"2020-01-29";"03:00";0.02;50.75;23;11750
"2020-01-29";"03:00";0.02;51.25;23;11750
"2020-01-29";"03:00";0.01;51.75;23;11750
"2020-01-29";"03:00";0.01;52.25;23;11750
"2020-01-29";"03:00";0.01;52.75;23;11750
"2020-01-29";"03:00";0.01;53.25;23;11750
"2020-01-29";"03:00";0;53.75;23;11750
"2020-01-29";"03:00";0;54.25;23;11750
"2020-01-29";"03:00";0.01;54.75;23;11750
